Date,Year,Type,Country,Area,Location,Activity,Sex,Age,Avg age,Injury,Fatal,Investigator or Source,href formula
1928.04.14,1928,Unprovoked,AUSTRALIA,Queensland,"Barrow Point, 100 miles north of Cooktown, Queensland",Fishing,M,,28.0,Severe lacerations to arm,N,"The Western Champion, 4/14/1928",http://sharkattackfile.net/spreadsheets/pdf_directory/1928.04.14.R-BarrowPoint.pdf
1928.04.14,1928,Unprovoked,AUSTRALIA,New South Wales,Bondi,Treading water,M,19.0,28.0,Tissue of left leg stripped from knee to ankle ,N,"V. M. Coppleson.N8. (1933); V.M. Coppleson (1958), pp.64 &231; A. Sharpe, p.59",http://sharkattackfile.net/spreadsheets/pdf_directory/1928.04.14.a-Steele.pdf
1928.04.06,1928,Unprovoked,AUSTRALIA,Queensland,Graceville,Bathing,M,15.0,28.0,Lacerations to right leg ,N,"Brisbane Courier, 5/8/1928",http://sharkattackfile.net/spreadsheets/pdf_directory/1928.04.06-Arthy.pdf
1928.04.04,1928,Unprovoked,AUSTRALIA,New South Wales,"Cooks Hill, Newcastle",Standing in waist-deep water,M,28.0,28.0,"FATAL, right hand severed, large lacerations on thigh",Y,"V.M. Coppleson.N18. (1933); V.M. Coppleson (1958), pp.76 & 231; A. Sharpe, pp.83-84; G.A. Llano, pp.166-167",http://sharkattackfile.net/spreadsheets/pdf_directory/1928.04.04-Lane.pdf
1928.03.28,1928,Unprovoked,AUSTRALIA,Queensland,,,M,,28.0,Hip bitten,N,"Townsville Daily Bulletin, 3/28/1928",http://sharkattackfile.net/spreadsheets/pdf_directory/1928.03.28.R-Bob.pdf
1928.02.20,1928,Unprovoked,AUSTRALIA,Torres Strait,"Near Barrow Point, Queensland",Pearl diving,M,,28.0,FATAL,Y,"Townsville Daily Bulletin, 2/28/1928",http://sharkattackfile.net/spreadsheets/pdf_directory/1928.02.20-Wanewa.pdf
1928.01.27,1928,Unprovoked,AUSTRALIA,Torres Strait,Deliverance Island,Retrieving meat from a cage in the water,M,78.0,28.0,FATAL,Y,"Portland Guardian, 12/10/1934",http://sharkattackfile.net/spreadsheets/pdf_directory/1928.01.27-Envoldt.pdf
1927.11.03,1927,Sea Disaster,AUSTRALIA,New South Wales,"Bradleys Head, Sydney",The steamer Tahiti collided with the ferry Greycliffe,,,28.0,40 people perished,Y,"Oakland Tribune, 8/16/1930",http://sharkattackfile.net/spreadsheets/pdf_directory/1927.11.0-Tahiti-diaster.pdf
1927.10.12,1927,Unprovoked,AUSTRALIA,New South Wales,"Kiah Creek, Eden",Riding horseback across the creek,M,,28.0,No injury to man or horse,N,"Advertiser, 10/14/1927; V.M. Coppleson (1933); G.P. Whitley",http://sharkattackfile.net/spreadsheets/pdf_directory/1927.10-12-Severs-horse.pdf
1927.07.03,1927,Boat,AUSTRALIA,New South Wales,Bellambi Reef,,,,28.0,"No injury to occupants, boat was bumped & lifted 2' out of the water by the shark",N,"G.P. Whitley; V.M. Coppleson (1933); Note: V.M. Coppleson (1958), p.185, also describes the same incident, listing a date of July 1937 ",http://sharkattackfile.net/spreadsheets/pdf_directory/1927.07.03-Bellambi.pdf
1927.05.09,1927,Unprovoked,AUSTRALIA,Queensland,Off Cairns,Walking,M,,28.0,FATAL,Y,"Brisbane Courier, 5/10/1927; V.M. Coppleson (1958), p.242",http://sharkattackfile.net/spreadsheets/pdf_directory/1927.05.09.R-Quassa.pdf
1927.04.10,1927,Unprovoked,AUSTRALIA,Torres Strait,Near Thursday Island,Diving,M,,28.0,Extensive injuries to left leg,N,"J. Green, p.32; Bartlett, p. 160; V.M. Coppleson (1958), p.242",http://sharkattackfile.net/spreadsheets/pdf_directory/1927.04.10-NapoleonDoola.pdf
1927.04.08,1927,Unprovoked,AUSTRALIA,Queensland,Near Thursday Island,Pearl diving,M,,28.0,Leg injured,N,"J. Green, p.32; V.M. Coppleson (1958), p.241",http://sharkattackfile.net/spreadsheets/pdf_directory/1927.04.08-Eseromi.pdf
1927.03.01,1927,Unprovoked,AUSTRALIA,New South Wales,Mereweather Beach,Body surfing / treading water,M,17.0,28.0,"Right buttock & thigh bitten, thumb removed",N,"V.M. Coppleson.N17. (1933); V.M. Coppleson (1958), p.76 & 231; G.A. Llano, p.165",http://sharkattackfile.net/spreadsheets/pdf_directory/1927.03.01-Pritchard.pdf
1927.02.09,1927,Unprovoked,AUSTRALIA,Queensland,Brisbane River,Attempting to rescue drowning man,M,,28.0,"No injury, but trouser leg shredded by shark",N,"Northern Territory Times & Gazette, 2/11/1927",http://sharkattackfile.net/spreadsheets/pdf_directory/1927.02.09-Gill.pdf
1927.01.03,1927,Unprovoked,AUSTRALIA,New South Wales,"Grey�s Point, Port Hacking",Swimming,M,15.0,28.0,"FATAL, leg bitten from thigh to ankle",Y,"V.M. Coppleson.N.21.(1933); V.M. Coppleson (1958), p.230; NYTimes, 1/5/1927",http://sharkattackfile.net/spreadsheets/pdf_directory/1927.01.03-Allum.pdf
1927.00.00,1927,Unprovoked,AUSTRALIA,New South Wales,15 miles up the Cataract River,Swimming,M,10.0,28.0,"FATAL, shoulder bitten ",Y,"W.E., pp. 192-193",http://sharkattackfile.net/spreadsheets/pdf_directory/1927.00.00.b-Australia.pdf
1927.00.00,1927,Unprovoked,AUSTRALIA,Torres Strait,Thursday Island,Pearl diving,M,,28.0,Shoulder bitten,N,"V.M. Coppleson (1958), p.241",http://sharkattackfile.net/spreadsheets/pdf_directory/1927.00.00.a-Lahou.pdf
1926.12.02,1926,Unprovoked,AUSTRALIA,Torres Strait,Palm Island,Diving for trochus,M,,28.0,FATAL,Y,"Brisbane Courier, 12/3/1926",http://sharkattackfile.net/spreadsheets/pdf_directory/1926.12.02-Norman.pdf
1926.11.17,1926,Unprovoked,AUSTRALIA,Torres Strait,Near Thursday Island,Diving,M,,28.0,Arm injured,N,"J. Green, p.32; V.M. Coppleson (1958), p.241",http://sharkattackfile.net/spreadsheets/pdf_directory/1926.11.17-Noma.pdf
1926.10.23,1926,Unprovoked,AUSTRALIA,New South Wales,Clarence River,Bathing,M,17.0,28.0,"3"" laceration to leg",N,"Barrier Miner, 10/25/1926",http://sharkattackfile.net/spreadsheets/pdf_directory/1926.10.23.b-Webster.pdf
1926.03.17,1926,Unprovoked,AUSTRALIA,South Australia,"West Beach, Brighton",Swimming ,F,,28.0,FATAL,Y,"V.M. Coppleson.S1.(1933); V.M. Coppleson (1958), pp.107 & 240; A. Sharpe, pp.119-120",http://sharkattackfile.net/spreadsheets/pdf_directory/1926.03.17-Whyte.pdf
1926.01.00,1926,Unprovoked,AUSTRALIA,Victoria,,,M,,28.0,Leg lacerated,N,"V.M. Coppleson (1958), p.110",http://sharkattackfile.net/spreadsheets/pdf_directory/1926.01.00-Victoria.pdf
1925.11.22,1925,Unprovoked,AUSTRALIA,Western Australia,Cottesloe Beach,Floating on his back,M,55.0,28.0,"FATAL, thigh  & torso bitten, then shark charged rescue boat ",Y,"V.M. Coppleson.W2, (1933); V.M. Coppleson (1958), pp.111 & 241; West Australia, 1/5/1967;  A. Sharpe, pp.129-130; H. Edwards, pp.131-133",http://sharkattackfile.net/spreadsheets/pdf_directory/1925.11.22-Ettelton.pdf
1925.06.15,1925,Invalid,AUSTRALIA,Western Australia,"Princess Royal Harbor, near King George�s Sound",,,,28.0,Human arm found in shark,UNKNOWN,"Geraldton Guardian, 6/18/1925 ",http://sharkattackfile.net/spreadsheets/pdf_directory/1925.06.15 Princess Royal Harbor.pdf
1925.03.27,1925,Unprovoked,AUSTRALIA,New South Wales,Coogee,Bathing in waist-deep water,M,16.0,28.0,"Left thigh bitten, leg surgically amputated ",N,"V.M. Coppleson.N7.(1933); V.M. Coppleson (1958), pp.63 & 230; A. Sharpe, pp.58-59;  G.A. Llano, pp.160-164",http://sharkattackfile.net/spreadsheets/pdf_directory/1925.03.27-Dagworthy.pdf
1925.03.12,1925,Unprovoked,AUSTRALIA,New South Wales,Newcastle Beach,Swimming,M,16.0,28.0,"FATAL, right forearm severed, lacerations from buttocks to heel L",Y,"V.M. Coppleson.N16.(1933) V.M. Coppleson (1958), pp.76 & 230",http://sharkattackfile.net/spreadsheets/pdf_directory/1925.03.12-Canning.pdf
1924.10.18,1924,Unprovoked,AUSTRALIA,Victoria,Port Melbourne,Bathing,M,,28.0,Leg bitten,N,"Coppleson.V1. (1933); Melbourne Herald, 1/7/1925",http://sharkattackfile.net/spreadsheets/pdf_directory/1924.10.18-White.pdf
1924.04.25,1924,Unprovoked,AUSTRALIA,New South Wales,Kiama,"Fishing, fell in water & swimming strongly to shore",M,20.0,28.0,"FATAL, partial remains recovered ",Y,"V.M. Coppleson (1933); G.P. Whitley, p.266",http://sharkattackfile.net/spreadsheets/pdf_directory/1924.04.25-Conroy.pdf
1924.04.20,1924,Invalid,AUSTRALIA,Western Australia,Fremantle,Swimming ,M,,28.0,Abrasions,N,"V.M. Coppleson (1933);  G.P. Whitley (1951), p.185, both considered it a ""doubtful attack""",http://sharkattackfile.net/spreadsheets/pdf_directory/1924.04.20-Knight.pdf
1924.02.13,1924,Unprovoked,AUSTRALIA,New South Wales,Bronte,Bathing in 5' of water,F,30.0,28.0,"Legs severely bitten, surgically amputated",N,"V.M. Coppleson.N6. (1933); V.M. Coppleson (1958), pp.63 & 230;  A. Sharpe, pp.57-58",http://sharkattackfile.net/spreadsheets/pdf_directory/1924.02.13-Derritt.pdf
1924.02.08,1924,Invalid,AUSTRALIA,Queensland,Currumbin,Bathing,M,,28.0,Probable drowning & scavenging,UNKNOWN,11/02/1924,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.02.08-Dullroy.pdf
1924.01.19,1924,Unprovoked,AUSTRALIA,New South Wales,"Near Asbestos Works, Camellia, Parramatta River",Had just dived into water & was swimming,M,16.0,28.0,"FATAL, right thigh severely bitten, left arm lacerated ",Y,"V.M. Coppleson.N.2. (1933); V.M. Coppleson (1958), pp.69 & 230",http://sharkattackfile.net/spreadsheets/pdf_directory/1924.01.19-Brown.pdf
1923.12.12,1923,Unprovoked,AUSTRALIA,New South Wales,"Murwillumbah, Tweed River",Swimming,M,,28.0,Lacerations to leg,N,"Barrier Miner, 12/12/1923",http://sharkattackfile.net/spreadsheets/pdf_directory/1923.12.12-Wohill.pdf
1923.12.02,1923,Unprovoked,AUSTRALIA,New South Wales,"Urunga, Belliger Heads","Fishing, standing in waist-deep water",M,,28.0,"FATAL, disappeared, thought to have been taken by a shark ",Y,"Sydney Morning Herald, 12/5/1923 ",http://sharkattackfile.net/spreadsheets/pdf_directory/1923.12.02 - Elton.pdf
1923.11.23,1923,Unprovoked,AUSTRALIA,Western Australia,"Condon, 88 km NE of Port Hedland",Dry shelling,M,,28.0,"FATAL, disappeared, partial remains of Selim was found, there was no trace of Dea Opre",Y,"Western Mail, 11/29/1923; V.M. Coppleson (1933); G.P. Whitley (1940), p.260;  G.P. Whitley (1951), p 185; A. Sharpe, p.129",http://sharkattackfile.net/spreadsheets/pdf_directory/1923.11.23-KoepangIslanders.pdf
1923.11.02,1923,Invalid,AUSTRALIA,New South Wales,Bellinger Head,Fishing,M,,28.0,FATAL,Y,"V.M. Coppleson, p.452; G.P. Whitley",http://sharkattackfile.net/spreadsheets/pdf_directory/1923.11.02-BellingerHead.pdf
1923.10.20,1923,Invalid,AUSTRALIA,New South Wales,"Botany Bay, Sydney",Sailing,M,,28.0,"He failed to return, his body was recovered 11/9/1922; chest & abdomen had been bitten by shark/s",Y,V.M. Coppleson (1933);,http://sharkattackfile.net/spreadsheets/pdf_directory/1923.10.20-BotanyBay.pdf
1923.10.17,1923,Boat,AUSTRALIA,New South Wales,"Black Head, south of Taree",Fishing,,,28.0,"No injury to occupants, shark bit boat",N,V.M. Coppleson (1933); SAF Case #494,http://sharkattackfile.net/spreadsheets/pdf_directory/1923.10.17-boat-Taree.pdf
1923.10.16,1923,Unprovoked,AUSTRALIA,Torres Strait,Near Thursday Island,Pearl diving,M,,28.0,"Arm severed, but survived",N,"V.M. Coppleson (1958), p.241; J. Green, p.32",http://sharkattackfile.net/spreadsheets/pdf_directory/1923.10.16-Amano.pdf
1923.07.02,1923,Unprovoked,AUSTRALIA,Queensland,Great Barrier Reef,Diving for pearl,M,,28.0,non-fatal,N,"Brisbane Courer, 7/2/1923",http://sharkattackfile.net/spreadsheets/pdf_directory/1923.07.02-Mildred-Diver.pdf
1923.06.16,1923,Boat,AUSTRALIA,New South Wales,Bellambi Reef,"After rowing skiff was holed by shark, he was attempting to swim ashore",M,,28.0,"FATAL, taken by shark. Two other men drowned,  only 1 man survived",Y,"V.M. Coppleson (1933); G. P. Whitley; V.M. Coppleson (1958), p.185",http://sharkattackfile.net/spreadsheets/pdf_directory/1923.06.16-Rigby.pdf
1923.05.23,1923,Unprovoked,AUSTRALIA,Western Australia,"Southgates, near Geraldton",Wading,M,,28.0,Minor puncture wounds to foot,N,"The West Australian, 5/23/1923",http://sharkattackfile.net/spreadsheets/pdf_directory/1923.05.23.R-Evensen.pdf
1923.05.22,1923,Unprovoked,AUSTRALIA,Queensland,Great Barrier Reef,Diving?,M,,28.0,FATAL,Y,"Northern Miner, 5/27/1923",http://sharkattackfile.net/spreadsheets/pdf_directory/1923.05.22-Masoyo.pdf
1923.03.18,1923,Unprovoked,AUSTRALIA,Queensland,"Ross River, Townsville",Diving,M,,28.0,Lacerations to right thigh and knee,N,"Northern Miner, 3/19/1923",http://sharkattackfile.net/spreadsheets/pdf_directory/1923.03.18-Solomon.pdf
1923.01.27,1923,Invalid,AUSTRALIA,Western Australia,Bunbury,,M,,28.0,Death may have been due to drowning,UNKNOWN,"The Register, 2/3/1923",http://sharkattackfile.net/spreadsheets/pdf_directory/1923.01.27.b-Hayes.pdf
1923.01.27,1923,Unprovoked,AUSTRALIA,Western Australia,"In Swan River at Freshwater Bay, Claremont, 5 miles from river mouth",Swimming,M,13.0,28.0,"FATAL, back of thigh bitten ",Y,"V.M. Coppleson.W1.(1933) V.M. Coppleson (1958), pp.111 & 241; A. Sharpe, p.129",http://sharkattackfile.net/spreadsheets/pdf_directory/1923.01.27.a-Robertson.pdf
1922.12.05,1922,Unprovoked,AUSTRALIA,Queensland,Pialba Beach near Maryborough,Bathing in 3' to 4' of water,M,19.0,28.0,"FATAL, severe injuries to torso  ",Y,"Coppleson.Q4.(1933); V.M. Coppleson (1958), pp.92 & 237  ",http://sharkattackfile.net/spreadsheets/pdf_directory/1922.12.05-Gassman.pdf
1922.10.29,1922,Invalid,AUSTRALIA,New South Wales,"Botany Bay, Sydney",Sailing,M,,28.0,"FATAL, but shark involvement prior to death unconfirmed",UNKNOWN,"R.D. Weeks, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/1922.10.29-HRW.pdf
1922.04.26,1922,Unprovoked,AUSTRALIA,New South Wales,Hawkesbury River,Swimming,M,,28.0,FATAL,Y,"Argus, 4/29/1922",http://sharkattackfile.net/spreadsheets/pdf_directory/1922.04.26-Munro.pdf
1922.03.02,1922,Unprovoked,AUSTRALIA,New South Wales,Coogee,Bathing in knee-deep water,M,21.0,28.0,"FATAL, right hand severed, lacerations on left thigh & left hand, died in hospital of gas gangrene",Y,"V.M. Coppleson.N5. (1933); V.M. Coppleson (1958), pp.63 & 230;  A. Sharpe, pp.56-57; G.A. Llano, pp.160-161",http://sharkattackfile.net/spreadsheets/pdf_directory/1922.03.02-Gannon.pdf
1922.02.22,1922,Invalid,AUSTRALIA,New South Wales,"Bilgola Beach, Sydney",Swimming,M,,28.0,"Disappeared whiile swimming alone, body parts recovered, but shark involvement prior to death unconfirmed",Y,"Cairns Post, 2/33/1922",http://sharkattackfile.net/spreadsheets/pdf_directory/1922.02.22.R-Whiteley.pdf
1922.02.04,1922,Unprovoked,AUSTRALIA,New South Wales,Coogee,Swimming,M,18.0,28.0,"FATAL, both arms & shoulder bitten",Y,"V.M. Coppleson.N.4. (1933); V.M. Coppleson (1958), pp.62 & 230; A. Sharpe, pp.53-55",http://sharkattackfile.net/spreadsheets/pdf_directory/1922.02.04-Coughlan.pdf
1922.01.15,1922,Unprovoked,AUSTRALIA,Queensland,"Ross River, Townsville",Swimming ,M,54.0,28.0,FATAL,Y,"V.M. Coppleson.Q5. (1933); V.M. Coppleson (1958), pp. 90 & 229",http://sharkattackfile.net/spreadsheets/pdf_directory/1922.01.15-Milroy.pdf
1922.01.13,1922,Unprovoked,AUSTRALIA,New South Wales,"Stockton Beach, Newcastle",Standing,M,,28.0,Small laceration on left thigh & swim costume torn,N,"V.M. Coppleson.N15. (1933); V.M. Coppleson (1958), p.229",http://sharkattackfile.net/spreadsheets/pdf_directory/1922.01.13-Bevan.pdf
1922.01.04,1922,Unprovoked,AUSTRALIA,New South Wales,"Stockton Beach, Newcastle",Surfing,M,26.0,28.0,"FATAL, disappeared, then his shark-bitten remains washed ashore ",Y,"The Argus, 1/9/1922; V.M. Coppleson (1933), N15",http://sharkattackfile.net/spreadsheets/pdf_directory/1922.01.04-JManningRowe.pdf
1921.12.11,1921,Unprovoked,AUSTRALIA,Queensland,Fitzroy River at  Rockhampton,Swimming,M,20.0,28.0,Survived,N,"The Queenslander, 12/17/ 1921",http://sharkattackfile.net/spreadsheets/pdf_directory/1921.12.11-Murphy.pdf
1921.11.27,1921,Unprovoked,AUSTRALIA,Queensland,"Gay�s Corner, Bulimba Reach of Brisbane River",Fell from his father's back into the water,M,,28.0,"FATAL, disappeared, body not recovered",Y,"V.M. Coppleson (1958), pp.92 & 237",http://sharkattackfile.net/spreadsheets/pdf_directory/1921.11.27.a-b-Jack.pdf
1921.11.27,1921,Unprovoked,AUSTRALIA,Queensland,"Gay�s Corner, Bulimba Reach of Brisbane River","Wading to dinghy, carrying his son",M,40.0,28.0,"Right hip, buttock, elbow, arm & wrist bitten",N,"V.M. Coppleson.Q3. (1933); V.M. Coppleson (1958), pp.92 & 237",http://sharkattackfile.net/spreadsheets/pdf_directory/1921.11.27.a-b-Jack.pdf
1921.10.12,1921,Unprovoked,AUSTRALIA,Queensland,Off Hinchinbrook Island,Diving for beche-de-mer ,M,,28.0,Lacerations to right arm & chest,N,"Brisbane Courier, 10/15/1921",http://sharkattackfile.net/spreadsheets/pdf_directory/1921.10.12-Hinchinbrook-Island.pdf
1921.10.04,1921,Unprovoked,AUSTRALIA,Queensland,Barrier Reef,Diving for beche-de-mer,M,22.0,28.0,"Left thigh bitten, FATAL",Y,"Cairns Post, 10/17/1921",http://sharkattackfile.net/spreadsheets/pdf_directory/1921.10.04-Schamok.pdf
1921.08.29,1921,Unprovoked,AUSTRALIA,Torres Strait,,,M,,28.0,Lacerations to arm,N,"The Register, 8/29/1921",http://sharkattackfile.net/spreadsheets/pdf_directory/1921.08.29.R-Hayadi.pdf
1920.11.29,1920,Unprovoked,AUSTRALIA,Western Australia,Bunbury,Wading,M,,28.0,Lacerations to leg & hand,N,"Geraldton Guardian, 12/4/1920 ",http://sharkattackfile.net/spreadsheets/pdf_directory/1920.11.29-Gibbs.pdf
1920.11.22,1920,Unprovoked,AUSTRALIA,Western Australia,Cottesloe Beach,Standing,M,,28.0,"Minor injuries to leg, hand & fingers",N,"Daily News, 11/24/1920",http://sharkattackfile.net/spreadsheets/pdf_directory/1920.11.22-Davies.pdf
1920.07.05,1920,Unprovoked,AUSTRALIA,Torres Strait,200 miles from MacKay,Diving for trochus shell,M,,28.0,Severe lacerations to right shoulder & arm,N,"Brisbane Courier, 7/6/1920",http://sharkattackfile.net/spreadsheets/pdf_directory/1920.07.05.R-Japanese-DIver.pdf
1920.03.08,1920,Unprovoked,AUSTRALIA,Queensland,"Between Bay Rock & Magnetic Island, Cleveland Bay","Boat capsized, swimming to shore",M,20.0,28.0,"Tossed in air by shark, sustained abrasions",N,"H. Miller (1920); V.M. Coppleson Q.2.(1933); V.M. Coppleson (1958), pp.43, 44, 237; A. Sharpe, p.24",http://sharkattackfile.net/spreadsheets/pdf_directory/1920.03.08-Burgess.pdf
1920.01.24.,1920,Unprovoked,AUSTRALIA,Torres Strait,,Diving,M,,28.0,Lacerations to foot,N,"The Argus, 1/24/1920",http://sharkattackfile.net/spreadsheets/pdf_directory/1920.01.24.R.b-TorresStrait-diver.pdf
1920.01.24.,1920,Unprovoked,AUSTRALIA,Torres Strait,Arlington Reef,Free diving,M,,28.0,FATAL,Y,"The Argus, 1/24/1920",http://sharkattackfile.net/spreadsheets/pdf_directory/1920.01.24.R.a-JapaneseDiver.pdf
1920.01.15,1920,Unprovoked,AUSTRALIA,New South Wales,"Throsby Creek, Newcastle",Swimming ,M,12.0,28.0,Leg bitten. FATAL,Y,"V.M. Coppleson.N14. (1933); V.M. Coppleson (1958), p.229",http://sharkattackfile.net/spreadsheets/pdf_directory/1920.01.15-Miller.pdf
1919.12.30,1919,Unprovoked,AUSTRALIA,Queensland,Brible Island,Swimming,M,29.0,28.0,Lacerations to left leg,N,"Brisbane Courier, 12/30/1919",http://sharkattackfile.net/spreadsheets/pdf_directory/1919.12.30.R-Brothy.pdf
1919.12.07,1919,Unprovoked,AUSTRALIA,New South Wales,"Pelican Island, Macleay River",Swimming,M,47.0,28.0,"FATAL, left leg & calf bitten, leg surgically amputated ",Y,"Sydney Morning Herald, 12/9/1919; V.M. Coppleson.N.20.(1933",http://sharkattackfile.net/spreadsheets/pdf_directory/1919.12.07-Ridley.pdf
1919.11.18,1919,Unprovoked,AUSTRALIA,Northern Territory,Darwin,Sitting in a boat,M,,28.0,Lacerations to buttocks,N,G.P. Whitley; V.M. Coppleson (1933) ,http://sharkattackfile.net/spreadsheets/pdf_directory/1919.11.18-sailor.pdf
1919.03.16,1919,Invalid,AUSTRALIA,New South Wales,Sydney Harbor,Cutter capsized,M,,28.0,Shark involvement not confirmed,UNKNOWN,"The Mercury, 3/18/1919",http://sharkattackfile.net/spreadsheets/pdf_directory/1919.03.16-Cadets.pdf
1919.01.17,1919,Unprovoked,AUSTRALIA,New South Wales,Newcastle Beach,Swimming,M,,28.0,"Multiple injuries, left leg surgically amputated at knee",N,"V.M. Coppleson.N13. (1933); V.M. Coppleson (1958), p.76 & 229",http://sharkattackfile.net/spreadsheets/pdf_directory/1919.01.17-Arkell.pdf
1919.01.09,1919,Unprovoked,AUSTRALIA,New South Wales,"Sirius Cove, Sydney Harbor",Wading,M,13.0,28.0,"FATAL, right thigh bitten ",Y,"T. Peake, GSAF; V.M. Coppleson.N1.(1933); V.M. Coppleson (1958), pp.70 & 229;  A. Sharpe, p.71",http://sharkattackfile.net/spreadsheets/pdf_directory/1919.01.09-Simpson.pdf
1919.01.05,1919,Unprovoked,AUSTRALIA,Queensland,"Ross River, Townsville",Wading (shrimping),M,38.0,28.0,"FATAL, thigh bitten, leg amputated ",Y,"V.M. Coppleson.Q1.(1933); V.M. Coppleson (1958), pp.90 & 237",http://sharkattackfile.net/spreadsheets/pdf_directory/1919.01.05-Hoey.pdf
1918.09.19,1918,Unprovoked,AUSTRALIA,Queensland,Townsville,Bathing,M,22.0,28.0,FATAL,Y,"Cairns Post, 9/24/1918",http://sharkattackfile.net/spreadsheets/pdf_directory/1918.09.19-Bartlett.pdf
